no_of_nodes 128
FatTree topology input file: ../../topologies/topo_assignment2/fat_tree_128_4os.topo
traffic matrix input file: ../../connection_matrices/cm_assignment2/one.cm
sender based algo dctcp
Load balancing algorithm set to  reps
queue_type 10
Setting queuesize to 100 packets 
no of paths 200
cwnd 1
endtime(us) 1000
random seed 0
Packet size (MTU) is 1500
Parsed args
Logging to logout.dat
Linkspeed set to 100Gbps
Loading connection matrix from  ../../connection_matrices/cm_assignment2/one.cm
Nodes: 128 Connections: 1 Triggers: 0 Failures: 0
Topology load done
Fat Tree topology (0) with 1us Src-ToR links, 1us ToR-Agg links, 1us Agg-Core links, 0us ToR switch latency, 0us Agg switch latency, 0us Core switch latency.
 for 6us diameter latency.
no_of_tor_uplinks: 128
no_of_agg_uplinks: 128
No of nodes: 128
No of pods: 8
Hosts per pod: 16
Hosts per pod: 16
ToR switches per pod: 4
Agg switches per pod: 4
No of core switches: 16
FatTreeCfg constructor done.
Tier 0 QueueSize Down 150000 bytes
Tier 0 QueueSize Up 150000 bytes
Tier 1 QueueSize Down 150000 bytes
Tier 1 QueueSize Up 150000 bytes
Tier 2 QueueSize Down 150000 bytes
Setting min RTO to 87
Setting ECN to parameters low 30000 high 120000 enable on tor downlink 1
13113.4 DCTCP start Uec_0_16 cwnd 672294 with params skip 0 acked bytes 16500
13114.7 DCTCP start Uec_0_16 cwnd 672330 with params skip 0 acked bytes 16500
13116.1 DCTCP start Uec_0_16 cwnd 672366 with params skip 0 acked bytes 16500
13117.4 DCTCP start Uec_0_16 cwnd 672402 with params skip 0 acked bytes 16500
13118.7 DCTCP start Uec_0_16 cwnd 672438 with params skip 0 acked bytes 16500
13120 DCTCP start Uec_0_16 cwnd 672474 with params skip 0 acked bytes 16500
13121.3 DCTCP start Uec_0_16 cwnd 672510 with params skip 0 acked bytes 16500
13122.7 DCTCP start Uec_0_16 cwnd 672546 with params skip 0 acked bytes 16500
13124 DCTCP start Uec_0_16 cwnd 672582 with params skip 0 acked bytes 16500
13125.3 DCTCP start Uec_0_16 cwnd 672618 with params skip 0 acked bytes 16500
13126.6 DCTCP start Uec_0_16 cwnd 672654 with params skip 0 acked bytes 16500
13127.9 DCTCP start Uec_0_16 cwnd 672690 with params skip 0 acked bytes 16500
13129.3 DCTCP start Uec_0_16 cwnd 672726 with params skip 0 acked bytes 16500
13130.6 DCTCP start Uec_0_16 cwnd 672762 with params skip 0 acked bytes 16500
13131.9 DCTCP start Uec_0_16 cwnd 672798 with params skip 0 acked bytes 16500
13133.2 DCTCP start Uec_0_16 cwnd 672834 with params skip 0 acked bytes 16500
13134.5 DCTCP start Uec_0_16 cwnd 672870 with params skip 0 acked bytes 16500
13135.9 DCTCP start Uec_0_16 cwnd 672906 with params skip 0 acked bytes 16500
13137.2 DCTCP start Uec_0_16 cwnd 672942 with params skip 0 acked bytes 16500
13138.5 DCTCP start Uec_0_16 cwnd 672978 with params skip 0 acked bytes 16500
13139.8 DCTCP start Uec_0_16 cwnd 673014 with params skip 0 acked bytes 16500
13141.1 DCTCP start Uec_0_16 cwnd 673050 with params skip 0 acked bytes 16500
13142.5 DCTCP start Uec_0_16 cwnd 673086 with params skip 0 acked bytes 16500
13143.8 DCTCP start Uec_0_16 cwnd 673122 with params skip 0 acked bytes 16500
13145.1 DCTCP start Uec_0_16 cwnd 673158 with params skip 0 acked bytes 16500
13146.4 DCTCP start Uec_0_16 cwnd 673194 with params skip 0 acked bytes 16500
13147.7 DCTCP start Uec_0_16 cwnd 673230 with params skip 0 acked bytes 16500
13149.1 DCTCP start Uec_0_16 cwnd 673266 with params skip 0 acked bytes 16500
13150.4 DCTCP start Uec_0_16 cwnd 673302 with params skip 0 acked bytes 16500
13151.7 DCTCP start Uec_0_16 cwnd 673338 with params skip 0 acked bytes 16500
13153 DCTCP start Uec_0_16 cwnd 673374 with params skip 0 acked bytes 16500
13154.3 DCTCP start Uec_0_16 cwnd 673410 with params skip 0 acked bytes 16500
13155.7 DCTCP start Uec_0_16 cwnd 673446 with params skip 0 acked bytes 16500
13157 DCTCP start Uec_0_16 cwnd 673482 with params skip 0 acked bytes 16500
13158.3 DCTCP start Uec_0_16 cwnd 673518 with params skip 0 acked bytes 16500
13159.6 DCTCP start Uec_0_16 cwnd 673554 with params skip 0 acked bytes 16500
13160.9 DCTCP start Uec_0_16 cwnd 673590 with params skip 0 acked bytes 16500
13162.3 DCTCP start Uec_0_16 cwnd 673626 with params skip 0 acked bytes 16500
13163.6 DCTCP start Uec_0_16 cwnd 673662 with params skip 0 acked bytes 16500
13164.9 DCTCP start Uec_0_16 cwnd 673698 with params skip 0 acked bytes 16500
13166.2 DCTCP start Uec_0_16 cwnd 673734 with params skip 0 acked bytes 16500
13167.5 DCTCP start Uec_0_16 cwnd 673770 with params skip 0 acked bytes 16500
13168.9 DCTCP start Uec_0_16 cwnd 673806 with params skip 0 acked bytes 16500
13170.2 DCTCP start Uec_0_16 cwnd 673842 with params skip 0 acked bytes 16500
13171.5 DCTCP start Uec_0_16 cwnd 673878 with params skip 0 acked bytes 16500
13172.8 DCTCP start Uec_0_16 cwnd 673914 with params skip 0 acked bytes 16500
13174.1 DCTCP start Uec_0_16 cwnd 673950 with params skip 0 acked bytes 16500
13175.5 DCTCP start Uec_0_16 cwnd 673986 with params skip 0 acked bytes 16500
13176.8 DCTCP start Uec_0_16 cwnd 674022 with params skip 0 acked bytes 16500
13178.1 DCTCP start Uec_0_16 cwnd 674058 with params skip 0 acked bytes 16500
13179.4 DCTCP start Uec_0_16 cwnd 674094 with params skip 0 acked bytes 16500
13180.7 DCTCP start Uec_0_16 cwnd 674130 with params skip 0 acked bytes 16500
13182.1 DCTCP start Uec_0_16 cwnd 674166 with params skip 0 acked bytes 16500
13183.4 DCTCP start Uec_0_16 cwnd 674202 with params skip 0 acked bytes 16500
13184.7 DCTCP start Uec_0_16 cwnd 674238 with params skip 0 acked bytes 16500
13186 DCTCP start Uec_0_16 cwnd 674274 with params skip 0 acked bytes 16500
13187.3 DCTCP start Uec_0_16 cwnd 674310 with params skip 0 acked bytes 16500
13188.7 DCTCP start Uec_0_16 cwnd 674346 with params skip 0 acked bytes 16500
13190 DCTCP start Uec_0_16 cwnd 674382 with params skip 0 acked bytes 16500
13191.3 DCTCP start Uec_0_16 cwnd 674418 with params skip 0 acked bytes 16500
13192.6 DCTCP start Uec_0_16 cwnd 674454 with params skip 0 acked bytes 16500
13193.9 DCTCP start Uec_0_16 cwnd 674490 with params skip 0 acked bytes 16500
13195.3 DCTCP start Uec_0_16 cwnd 674526 with params skip 0 acked bytes 16500
13196.6 DCTCP start Uec_0_16 cwnd 674562 with params skip 0 acked bytes 16500
13197.9 DCTCP start Uec_0_16 cwnd 674598 with params skip 0 acked bytes 16500
13199.2 DCTCP start Uec_0_16 cwnd 674634 with params skip 0 acked bytes 16500
13200.5 DCTCP start Uec_0_16 cwnd 674670 with params skip 0 acked bytes 16500
13201.9 DCTCP start Uec_0_16 cwnd 674706 with params skip 0 acked bytes 16500
13203.2 DCTCP start Uec_0_16 cwnd 674742 with params skip 0 acked bytes 16500
13204.5 DCTCP start Uec_0_16 cwnd 674778 with params skip 0 acked bytes 16500
13205.8 DCTCP start Uec_0_16 cwnd 674814 with params skip 0 acked bytes 16500
13207.1 DCTCP start Uec_0_16 cwnd 674850 with params skip 0 acked bytes 16500
13208.5 DCTCP start Uec_0_16 cwnd 674886 with params skip 0 acked bytes 16500
13209.8 DCTCP start Uec_0_16 cwnd 674922 with params skip 0 acked bytes 16500
13211.1 DCTCP start Uec_0_16 cwnd 674958 with params skip 0 acked bytes 16500
13212.4 DCTCP start Uec_0_16 cwnd 674994 with params skip 0 acked bytes 16500
13213.7 DCTCP start Uec_0_16 cwnd 675030 with params skip 0 acked bytes 16500
13215.1 DCTCP start Uec_0_16 cwnd 675066 with params skip 0 acked bytes 16500
13216.4 DCTCP start Uec_0_16 cwnd 675102 with params skip 0 acked bytes 16500
13217.7 DCTCP start Uec_0_16 cwnd 675138 with params skip 0 acked bytes 16500
13219 DCTCP start Uec_0_16 cwnd 675174 with params skip 0 acked bytes 16500
13220.3 DCTCP start Uec_0_16 cwnd 675210 with params skip 0 acked bytes 16500
13221.7 DCTCP start Uec_0_16 cwnd 675246 with params skip 0 acked bytes 16500
13223 DCTCP start Uec_0_16 cwnd 675282 with params skip 0 acked bytes 16500
13224.3 DCTCP start Uec_0_16 cwnd 675318 with params skip 0 acked bytes 16500
13225.6 DCTCP start Uec_0_16 cwnd 675354 with params skip 0 acked bytes 16500
13226.9 DCTCP start Uec_0_16 cwnd 675390 with params skip 0 acked bytes 16500
13228.3 DCTCP start Uec_0_16 cwnd 675426 with params skip 0 acked bytes 16500
13229.6 DCTCP start Uec_0_16 cwnd 675462 with params skip 0 acked bytes 16500
13230.9 DCTCP start Uec_0_16 cwnd 675498 with params skip 0 acked bytes 16500
13232.2 DCTCP start Uec_0_16 cwnd 675534 with params skip 0 acked bytes 16500
13233.5 DCTCP start Uec_0_16 cwnd 675570 with params skip 0 acked bytes 16500
13234.9 DCTCP start Uec_0_16 cwnd 675606 with params skip 0 acked bytes 16500
13236.2 DCTCP start Uec_0_16 cwnd 675642 with params skip 0 acked bytes 16500
13237.5 DCTCP start Uec_0_16 cwnd 675678 with params skip 0 acked bytes 16500
13238.8 DCTCP start Uec_0_16 cwnd 675714 with params skip 0 acked bytes 16500
13240.1 DCTCP start Uec_0_16 cwnd 675750 with params skip 0 acked bytes 16500
13241.5 DCTCP start Uec_0_16 cwnd 675786 with params skip 0 acked bytes 16500
13242.8 DCTCP start Uec_0_16 cwnd 675822 with params skip 0 acked bytes 16500
13244.1 DCTCP start Uec_0_16 cwnd 675858 with params skip 0 acked bytes 16500
13245.4 DCTCP start Uec_0_16 cwnd 675894 with params skip 0 acked bytes 16500
13246.7 DCTCP start Uec_0_16 cwnd 675930 with params skip 0 acked bytes 16500
13248.1 DCTCP start Uec_0_16 cwnd 675966 with params skip 0 acked bytes 16500
13249.4 DCTCP start Uec_0_16 cwnd 676002 with params skip 0 acked bytes 16500
13250.7 DCTCP start Uec_0_16 cwnd 676038 with params skip 0 acked bytes 16500
13252 DCTCP start Uec_0_16 cwnd 676074 with params skip 0 acked bytes 16500
13253.3 DCTCP start Uec_0_16 cwnd 676110 with params skip 0 acked bytes 16500
13254.7 DCTCP start Uec_0_16 cwnd 676146 with params skip 0 acked bytes 16500
13256 DCTCP start Uec_0_16 cwnd 676182 with params skip 0 acked bytes 16500
13257.3 DCTCP start Uec_0_16 cwnd 676218 with params skip 0 acked bytes 16500
13258.6 DCTCP start Uec_0_16 cwnd 676254 with params skip 0 acked bytes 16500
13259.9 DCTCP start Uec_0_16 cwnd 676290 with params skip 0 acked bytes 16500
13261.3 DCTCP start Uec_0_16 cwnd 676326 with params skip 0 acked bytes 16500
13262.6 DCTCP start Uec_0_16 cwnd 676362 with params skip 0 acked bytes 16500
13263.9 DCTCP start Uec_0_16 cwnd 676398 with params skip 0 acked bytes 16500
13265.2 DCTCP start Uec_0_16 cwnd 676434 with params skip 0 acked bytes 16500
13266.5 DCTCP start Uec_0_16 cwnd 676470 with params skip 0 acked bytes 16500
13267.9 DCTCP start Uec_0_16 cwnd 676506 with params skip 0 acked bytes 16500
13269.2 DCTCP start Uec_0_16 cwnd 676542 with params skip 0 acked bytes 16500
13270.5 DCTCP start Uec_0_16 cwnd 676578 with params skip 0 acked bytes 16500
13271.8 DCTCP start Uec_0_16 cwnd 676614 with params skip 0 acked bytes 16500
13273.1 DCTCP start Uec_0_16 cwnd 676650 with params skip 0 acked bytes 16500
13274.5 DCTCP start Uec_0_16 cwnd 676686 with params skip 0 acked bytes 16500
13275.8 DCTCP start Uec_0_16 cwnd 676722 with params skip 0 acked bytes 16500
13277.1 DCTCP start Uec_0_16 cwnd 676758 with params skip 0 acked bytes 16500
13278.4 DCTCP start Uec_0_16 cwnd 676794 with params skip 0 acked bytes 16500
13279.7 DCTCP start Uec_0_16 cwnd 676830 with params skip 0 acked bytes 16500
13281.1 DCTCP start Uec_0_16 cwnd 676866 with params skip 0 acked bytes 16500
13282.4 DCTCP start Uec_0_16 cwnd 676902 with params skip 0 acked bytes 16500
13283.7 DCTCP start Uec_0_16 cwnd 676938 with params skip 0 acked bytes 16500
13285 DCTCP start Uec_0_16 cwnd 676974 with params skip 0 acked bytes 16500
13286.3 DCTCP start Uec_0_16 cwnd 677010 with params skip 0 acked bytes 16500
13287.7 DCTCP start Uec_0_16 cwnd 677046 with params skip 0 acked bytes 16500
13289 DCTCP start Uec_0_16 cwnd 677082 with params skip 0 acked bytes 16500
13290.3 DCTCP start Uec_0_16 cwnd 677118 with params skip 0 acked bytes 16500
13291.6 DCTCP start Uec_0_16 cwnd 677154 with params skip 0 acked bytes 16500
13292.9 DCTCP start Uec_0_16 cwnd 677190 with params skip 0 acked bytes 16500
13294.3 DCTCP start Uec_0_16 cwnd 677226 with params skip 0 acked bytes 16500
13295.6 DCTCP start Uec_0_16 cwnd 677262 with params skip 0 acked bytes 16500
13296.9 DCTCP start Uec_0_16 cwnd 677298 with params skip 0 acked bytes 16500
13298.2 DCTCP start Uec_0_16 cwnd 677334 with params skip 0 acked bytes 16500
13299.5 DCTCP start Uec_0_16 cwnd 677370 with params skip 0 acked bytes 16500
13300.9 DCTCP start Uec_0_16 cwnd 677406 with params skip 0 acked bytes 16500
13302.2 DCTCP start Uec_0_16 cwnd 677442 with params skip 0 acked bytes 16500
13303.5 DCTCP start Uec_0_16 cwnd 677478 with params skip 0 acked bytes 16500
13304.8 DCTCP start Uec_0_16 cwnd 677514 with params skip 0 acked bytes 16500
13306.1 DCTCP start Uec_0_16 cwnd 677550 with params skip 0 acked bytes 16500
13307.5 DCTCP start Uec_0_16 cwnd 677586 with params skip 0 acked bytes 16500
13308.8 DCTCP start Uec_0_16 cwnd 677622 with params skip 0 acked bytes 16500
13310.1 DCTCP start Uec_0_16 cwnd 677658 with params skip 0 acked bytes 16500
13311.4 DCTCP start Uec_0_16 cwnd 677694 with params skip 0 acked bytes 16500
13312.7 DCTCP start Uec_0_16 cwnd 677730 with params skip 0 acked bytes 16500
13314.1 DCTCP start Uec_0_16 cwnd 677766 with params skip 0 acked bytes 16500
13315.4 DCTCP start Uec_0_16 cwnd 677802 with params skip 0 acked bytes 16500
13316.7 DCTCP start Uec_0_16 cwnd 677838 with params skip 0 acked bytes 16500
13318 DCTCP start Uec_0_16 cwnd 677874 with params skip 0 acked bytes 16500
13319.3 DCTCP start Uec_0_16 cwnd 677910 with params skip 0 acked bytes 16500
13320.7 DCTCP start Uec_0_16 cwnd 677946 with params skip 0 acked bytes 16500
13322 DCTCP start Uec_0_16 cwnd 677982 with params skip 0 acked bytes 16500
13323.3 DCTCP start Uec_0_16 cwnd 678018 with params skip 0 acked bytes 16500
13324.6 DCTCP start Uec_0_16 cwnd 678054 with params skip 0 acked bytes 16500
13325.9 DCTCP start Uec_0_16 cwnd 678090 with params skip 0 acked bytes 16500
13327.3 DCTCP start Uec_0_16 cwnd 678126 with params skip 0 acked bytes 16500
13328.6 DCTCP start Uec_0_16 cwnd 678162 with params skip 0 acked bytes 16500
13329.9 DCTCP start Uec_0_16 cwnd 678198 with params skip 0 acked bytes 16500
13331.2 DCTCP start Uec_0_16 cwnd 678234 with params skip 0 acked bytes 16500
13332.5 DCTCP start Uec_0_16 cwnd 678270 with params skip 0 acked bytes 16500
13333.9 DCTCP start Uec_0_16 cwnd 678306 with params skip 0 acked bytes 16500
13335.2 DCTCP start Uec_0_16 cwnd 678342 with params skip 0 acked bytes 16500
13336.5 DCTCP start Uec_0_16 cwnd 678378 with params skip 0 acked bytes 16500
13337.8 DCTCP start Uec_0_16 cwnd 678414 with params skip 0 acked bytes 16500
13339.1 DCTCP start Uec_0_16 cwnd 678450 with params skip 0 acked bytes 16500
13340.5 DCTCP start Uec_0_16 cwnd 678486 with params skip 0 acked bytes 16500
13341.8 DCTCP start Uec_0_16 cwnd 678522 with params skip 0 acked bytes 16500
13343.1 DCTCP start Uec_0_16 cwnd 678558 with params skip 0 acked bytes 16500
13344.4 DCTCP start Uec_0_16 cwnd 678594 with params skip 0 acked bytes 16500
13345.7 DCTCP start Uec_0_16 cwnd 678630 with params skip 0 acked bytes 16500
13347.1 DCTCP start Uec_0_16 cwnd 678666 with params skip 0 acked bytes 16500
13348.4 DCTCP start Uec_0_16 cwnd 678702 with params skip 0 acked bytes 16500
13349.7 DCTCP start Uec_0_16 cwnd 678738 with params skip 0 acked bytes 16500
13351 DCTCP start Uec_0_16 cwnd 678774 with params skip 0 acked bytes 16500
13352.3 DCTCP start Uec_0_16 cwnd 678810 with params skip 0 acked bytes 16500
13353.7 DCTCP start Uec_0_16 cwnd 678846 with params skip 0 acked bytes 16500
13355 DCTCP start Uec_0_16 cwnd 678882 with params skip 0 acked bytes 16500
13356.3 DCTCP start Uec_0_16 cwnd 678918 with params skip 0 acked bytes 16500
13357.6 DCTCP start Uec_0_16 cwnd 678954 with params skip 0 acked bytes 16500
13358.9 DCTCP start Uec_0_16 cwnd 678990 with params skip 0 acked bytes 16500
13360.3 DCTCP start Uec_0_16 cwnd 679026 with params skip 0 acked bytes 16500
13361.6 DCTCP start Uec_0_16 cwnd 679062 with params skip 0 acked bytes 16500
13362.9 DCTCP start Uec_0_16 cwnd 679098 with params skip 0 acked bytes 16500
13364.2 DCTCP start Uec_0_16 cwnd 679134 with params skip 0 acked bytes 16500
13365.5 DCTCP start Uec_0_16 cwnd 679170 with params skip 0 acked bytes 16500
13366.9 DCTCP start Uec_0_16 cwnd 679206 with params skip 0 acked bytes 16500
13368.2 DCTCP start Uec_0_16 cwnd 679242 with params skip 0 acked bytes 16500
13369.5 DCTCP start Uec_0_16 cwnd 679278 with params skip 0 acked bytes 16500
13370.8 DCTCP start Uec_0_16 cwnd 679314 with params skip 0 acked bytes 16500
13372.1 DCTCP start Uec_0_16 cwnd 679350 with params skip 0 acked bytes 16500
13373.5 DCTCP start Uec_0_16 cwnd 679386 with params skip 0 acked bytes 16500
13374.8 DCTCP start Uec_0_16 cwnd 679422 with params skip 0 acked bytes 16500
13376.1 DCTCP start Uec_0_16 cwnd 679458 with params skip 0 acked bytes 16500
13377.4 DCTCP start Uec_0_16 cwnd 679494 with params skip 0 acked bytes 16500
13378.7 DCTCP start Uec_0_16 cwnd 679530 with params skip 0 acked bytes 16500
13380.1 DCTCP start Uec_0_16 cwnd 679566 with params skip 0 acked bytes 16500
13381.4 DCTCP start Uec_0_16 cwnd 679602 with params skip 0 acked bytes 16500
13382.7 DCTCP start Uec_0_16 cwnd 679638 with params skip 0 acked bytes 16500
13384 DCTCP start Uec_0_16 cwnd 679674 with params skip 0 acked bytes 16500
13385.3 DCTCP start Uec_0_16 cwnd 679710 with params skip 0 acked bytes 16500
13386.7 DCTCP start Uec_0_16 cwnd 679746 with params skip 0 acked bytes 16500
13388 DCTCP start Uec_0_16 cwnd 679782 with params skip 0 acked bytes 16500
13389.3 DCTCP start Uec_0_16 cwnd 679818 with params skip 0 acked bytes 16500
13390.6 DCTCP start Uec_0_16 cwnd 679854 with params skip 0 acked bytes 16500
13391.9 DCTCP start Uec_0_16 cwnd 679890 with params skip 0 acked bytes 16500
13393.3 DCTCP start Uec_0_16 cwnd 679926 with params skip 0 acked bytes 16500
13394.6 DCTCP start Uec_0_16 cwnd 679962 with params skip 0 acked bytes 16500
13395.9 DCTCP start Uec_0_16 cwnd 679998 with params skip 0 acked bytes 16500
13397.2 DCTCP start Uec_0_16 cwnd 680034 with params skip 0 acked bytes 16500
13398.5 DCTCP start Uec_0_16 cwnd 680070 with params skip 0 acked bytes 16500
13399.9 DCTCP start Uec_0_16 cwnd 680106 with params skip 0 acked bytes 16500
13401.2 DCTCP start Uec_0_16 cwnd 680142 with params skip 0 acked bytes 16500
13402.5 DCTCP start Uec_0_16 cwnd 680178 with params skip 0 acked bytes 16500
13403.8 DCTCP start Uec_0_16 cwnd 680214 with params skip 0 acked bytes 16500
13405.1 DCTCP start Uec_0_16 cwnd 680250 with params skip 0 acked bytes 16500
13406.5 DCTCP start Uec_0_16 cwnd 680286 with params skip 0 acked bytes 16500
13407.8 DCTCP start Uec_0_16 cwnd 680322 with params skip 0 acked bytes 16500
13409.1 DCTCP start Uec_0_16 cwnd 680358 with params skip 0 acked bytes 16500
13410.4 DCTCP start Uec_0_16 cwnd 680394 with params skip 0 acked bytes 16500
13411.7 DCTCP start Uec_0_16 cwnd 680430 with params skip 0 acked bytes 16500
13413.1 DCTCP start Uec_0_16 cwnd 680466 with params skip 0 acked bytes 16500
13414.4 DCTCP start Uec_0_16 cwnd 680502 with params skip 0 acked bytes 16500
13415.7 DCTCP start Uec_0_16 cwnd 680538 with params skip 0 acked bytes 16500
13417 DCTCP start Uec_0_16 cwnd 680574 with params skip 0 acked bytes 16500
13418.3 DCTCP start Uec_0_16 cwnd 680610 with params skip 0 acked bytes 16500
13419.7 DCTCP start Uec_0_16 cwnd 680646 with params skip 0 acked bytes 16500
13421 DCTCP start Uec_0_16 cwnd 680682 with params skip 0 acked bytes 16500
13422.3 DCTCP start Uec_0_16 cwnd 680718 with params skip 0 acked bytes 16500
13423.6 DCTCP start Uec_0_16 cwnd 680754 with params skip 0 acked bytes 16500
13424.9 DCTCP start Uec_0_16 cwnd 680790 with params skip 0 acked bytes 16500
13426.3 DCTCP start Uec_0_16 cwnd 680826 with params skip 0 acked bytes 16500
13427.6 DCTCP start Uec_0_16 cwnd 680862 with params skip 0 acked bytes 16500
13428.9 DCTCP start Uec_0_16 cwnd 680898 with params skip 0 acked bytes 16500
13430.2 DCTCP start Uec_0_16 cwnd 680934 with params skip 0 acked bytes 16500
13431.5 DCTCP start Uec_0_16 cwnd 680970 with params skip 0 acked bytes 16500
13432.9 DCTCP start Uec_0_16 cwnd 681006 with params skip 0 acked bytes 16500
13434.2 DCTCP start Uec_0_16 cwnd 681042 with params skip 0 acked bytes 16500
13435.5 DCTCP start Uec_0_16 cwnd 681078 with params skip 0 acked bytes 16500
13436.8 DCTCP start Uec_0_16 cwnd 681114 with params skip 0 acked bytes 16500
13438.1 DCTCP start Uec_0_16 cwnd 681150 with params skip 0 acked bytes 16500
13439.5 DCTCP start Uec_0_16 cwnd 681186 with params skip 0 acked bytes 16500
13440.8 DCTCP start Uec_0_16 cwnd 681222 with params skip 0 acked bytes 16500
13442.1 DCTCP start Uec_0_16 cwnd 681258 with params skip 0 acked bytes 16500
13443.4 DCTCP start Uec_0_16 cwnd 681294 with params skip 0 acked bytes 16500
13444.7 DCTCP start Uec_0_16 cwnd 681330 with params skip 0 acked bytes 16500
13446.1 DCTCP start Uec_0_16 cwnd 681366 with params skip 0 acked bytes 16500
13447.4 DCTCP start Uec_0_16 cwnd 681402 with params skip 0 acked bytes 16500
13448.7 DCTCP start Uec_0_16 cwnd 681438 with params skip 0 acked bytes 16500
13450 DCTCP start Uec_0_16 cwnd 681474 with params skip 0 acked bytes 16500
13451.3 DCTCP start Uec_0_16 cwnd 681510 with params skip 0 acked bytes 16500
13452.7 DCTCP start Uec_0_16 cwnd 681546 with params skip 0 acked bytes 16500
13454 DCTCP start Uec_0_16 cwnd 681582 with params skip 0 acked bytes 16500
13455.3 DCTCP start Uec_0_16 cwnd 681618 with params skip 0 acked bytes 16500
13456.6 DCTCP start Uec_0_16 cwnd 681654 with params skip 0 acked bytes 16500
13457.9 DCTCP start Uec_0_16 cwnd 681690 with params skip 0 acked bytes 16500
13459.3 DCTCP start Uec_0_16 cwnd 681726 with params skip 0 acked bytes 16500
13460.6 DCTCP start Uec_0_16 cwnd 681762 with params skip 0 acked bytes 16500
13461.9 DCTCP start Uec_0_16 cwnd 681798 with params skip 0 acked bytes 16500
13463.2 DCTCP start Uec_0_16 cwnd 681834 with params skip 0 acked bytes 16500
13464.5 DCTCP start Uec_0_16 cwnd 681870 with params skip 0 acked bytes 16500
13465.9 DCTCP start Uec_0_16 cwnd 681906 with params skip 0 acked bytes 16500
13467.2 DCTCP start Uec_0_16 cwnd 681942 with params skip 0 acked bytes 16500
13468.5 DCTCP start Uec_0_16 cwnd 681978 with params skip 0 acked bytes 16500
13469.8 DCTCP start Uec_0_16 cwnd 682014 with params skip 0 acked bytes 16500
13471.1 DCTCP start Uec_0_16 cwnd 682050 with params skip 0 acked bytes 16500
13472.5 DCTCP start Uec_0_16 cwnd 682086 with params skip 0 acked bytes 16500
13473.8 DCTCP start Uec_0_16 cwnd 682122 with params skip 0 acked bytes 16500
13475.1 DCTCP start Uec_0_16 cwnd 682158 with params skip 0 acked bytes 16500
13476.4 DCTCP start Uec_0_16 cwnd 682194 with params skip 0 acked bytes 16500
13477.7 DCTCP start Uec_0_16 cwnd 682230 with params skip 0 acked bytes 16500
13479.1 DCTCP start Uec_0_16 cwnd 682266 with params skip 0 acked bytes 16500
13480.4 DCTCP start Uec_0_16 cwnd 682302 with params skip 0 acked bytes 16500
13481.7 DCTCP start Uec_0_16 cwnd 682338 with params skip 0 acked bytes 16500
13483 DCTCP start Uec_0_16 cwnd 682374 with params skip 0 acked bytes 16500
13484.3 DCTCP start Uec_0_16 cwnd 682410 with params skip 0 acked bytes 16500
13485.7 DCTCP start Uec_0_16 cwnd 682446 with params skip 0 acked bytes 16500
13487 DCTCP start Uec_0_16 cwnd 682482 with params skip 0 acked bytes 16500
13488.3 DCTCP start Uec_0_16 cwnd 682518 with params skip 0 acked bytes 16500
13489.6 DCTCP start Uec_0_16 cwnd 682554 with params skip 0 acked bytes 16500
13490.9 DCTCP start Uec_0_16 cwnd 682590 with params skip 0 acked bytes 16500
13492.3 DCTCP start Uec_0_16 cwnd 682626 with params skip 0 acked bytes 16500
13493.6 DCTCP start Uec_0_16 cwnd 682662 with params skip 0 acked bytes 16500
13494.9 DCTCP start Uec_0_16 cwnd 682698 with params skip 0 acked bytes 16500
13496.2 DCTCP start Uec_0_16 cwnd 682734 with params skip 0 acked bytes 16500
13497.5 DCTCP start Uec_0_16 cwnd 682770 with params skip 0 acked bytes 16500
13498.9 DCTCP start Uec_0_16 cwnd 682806 with params skip 0 acked bytes 16500
13500.2 DCTCP start Uec_0_16 cwnd 682842 with params skip 0 acked bytes 16500
13501.5 DCTCP start Uec_0_16 cwnd 682878 with params skip 0 acked bytes 16500
13502.8 DCTCP start Uec_0_16 cwnd 682914 with params skip 0 acked bytes 16500
13504.1 DCTCP start Uec_0_16 cwnd 682950 with params skip 0 acked bytes 16500
13505.5 DCTCP start Uec_0_16 cwnd 682986 with params skip 0 acked bytes 16500
13506.8 DCTCP start Uec_0_16 cwnd 683022 with params skip 0 acked bytes 16500
13508.1 DCTCP start Uec_0_16 cwnd 683058 with params skip 0 acked bytes 16500
13509.4 DCTCP start Uec_0_16 cwnd 683094 with params skip 0 acked bytes 16500
13510.7 DCTCP start Uec_0_16 cwnd 683130 with params skip 0 acked bytes 16500
13512.1 DCTCP start Uec_0_16 cwnd 683166 with params skip 0 acked bytes 16500
13513.4 DCTCP start Uec_0_16 cwnd 683202 with params skip 0 acked bytes 16500
13514.7 DCTCP start Uec_0_16 cwnd 683238 with params skip 0 acked bytes 16500
13516 DCTCP start Uec_0_16 cwnd 683274 with params skip 0 acked bytes 16500
13517.3 DCTCP start Uec_0_16 cwnd 683310 with params skip 0 acked bytes 16500
13518.7 DCTCP start Uec_0_16 cwnd 683346 with params skip 0 acked bytes 16500
13520 DCTCP start Uec_0_16 cwnd 683382 with params skip 0 acked bytes 16500
13521.3 DCTCP start Uec_0_16 cwnd 683418 with params skip 0 acked bytes 16500
13522.6 DCTCP start Uec_0_16 cwnd 683454 with params skip 0 acked bytes 16500
13523.9 DCTCP start Uec_0_16 cwnd 683490 with params skip 0 acked bytes 16500
